Learning Rate,No. Estimators,Subsample,Criterion,Tree Depth,Val. Macro F1,Val. Micro F1,Val. Weighted F1
595,0.05,200,0.5,friedman_mse,4,0.7232660732537677,0.9274432379072063,0.9263149681988209
596,0.05,200,0.5,squared_error,1,0.6975783147611883,0.9210266535044422,0.9191889185343268
597,0.05,200,0.5,squared_error,2,0.7295416719363244,0.928923988153998,0.9281187546027302
598,0.05,200,0.5,squared_error,3,0.7198877011196766,0.926949654491609,0.925595667500161
599,0.05,200,0.5,squared_error,4,0.7286248297485751,0.9284304047384008,0.9275875039223782
600,0.05,200,0.6,friedman_mse,1,0.7067970140031972,0.9239881539980257,0.9222114202248446
601,0.05,200,0.6,friedman_mse,2,0.7347354730818542,0.9299111549851925,0.9293466227766493
602,0.05,200,0.6,friedman_mse,3,0.7251869741167868,0.9279368213228035,0.9267980943179639
603,0.05,200,0.6,friedman_mse,4,0.727394397935869,0.9284304047384008,0.9274670206177092
604,0.05,200,0.6,squared_error,1,0.7067970140031972,0.9239881539980257,0.9222114202248446
605,0.05,200,0.6,squared_error,2,0.7350701439681291,0.9294175715695953,0.9289943001681857
606,0.05,200,0.6,squared_error,3,0.7301381530886526,0.9294175715695953,0.9284027630237248
607,0.05,200,0.6,squared_error,4,0.727394397935869,0.9284304047384008,0.9274670206177092
608,0.05,200,0.7,friedman_mse,1,0.7067657066478448,0.9239881539980257,0.9222706535738291
609,0.05,200,0.7,friedman_mse,2,0.7302622395471007,0.9294175715695953,0.9284903912990319
610,0.05,200,0.7,friedman_mse,3,0.7239941781182944,0.9274432379072063,0.9262051235812606
611,0.05,200,0.7,friedman_mse,4,0.7240803030548446,0.9279368213228035,0.9264408901181611
612,0.05,200,0.7,squared_error,1,0.7067657066478448,0.9239881539980257,0.9222706535738291
613,0.05,200,0.7,squared_error,2,0.7363397554006783,0.930898321816387,0.9301875789639226
614,0.05,200,0.7,squared_error,3,0.7239941781182944,0.9274432379072063,0.9262051235812606
615,0.05,200,0.7,squared_error,4,0.7258240077506612,0.9284304047384008,0.9271452880486991
616,0.05,200,0.8,friedman_mse,1,0.7029220937309799,0.9230009871668311,0.9211626121527867
617,0.05,200,0.8,friedman_mse,2,0.7298137963377257,0.9294175715695953,0.9282749079866773
618,0.05,200,0.8,friedman_mse,3,0.7232001392878906,0.926949654491609,0.9257602417806783
619,0.05,200,0.8,friedman_mse,4,0.7271483384766946,0.928923988153998,0.927318376737767
620,0.05,200,0.8,squared_error,1,0.7029220937309799,0.9230009871668311,0.9211626121527867
621,0.05,200,0.8,squared_error,2,0.7320562820208939,0.9299111549851925,0.9289545525387803
622,0.05,200,0.8,squared_error,3,0.7232001392878906,0.926949654491609,0.9257602417806783
623,0.05,200,0.8,squared_error,4,0.720699560414352,0.9274432379072063,0.9255199687655128
624,0.05,200,0.9,friedman_mse,1,0.7048825256224803,0.9234945705824285,0.9216594950934143
625,0.05,200,0.9,friedman_mse,2,0.7481506441158402,0.9338598223099703,0.9333964894386861
626,0.05,200,0.9,friedman_mse,3,0.7200905933014068,0.9249753208292202,0.9239976095176499
627,0.05,200,0.9,friedman_mse,4,0.720699560414352,0.9274432379072063,0.9255199687655128
628,0.05,200,0.9,squared_error,1,0.7048825256224803,0.9234945705824285,0.9216594950934143
629,0.05,200,0.9,squared_error,2,0.7481506441158402,0.9338598223099703,0.9333964894386861
630,0.05,200,0.9,squared_error,3,0.7187602583304077,0.9249753208292202,0.9238505576984165
631,0.05,200,0.9,squared_error,4,0.720699560414352,0.9274432379072063,0.9255199687655128
632,0.05,200,1.0,friedman_mse,1,0.7127808537297905,0.9259624876604146,0.9243544775362804
633,0.05,200,1.0,friedman_mse,2,0.7598783511443252,0.9368213228035538,0.9366775216539897
634,0.05,200,1.0,friedman_mse,3,0.7506579027160529,0.9333662388943732,0.9332079242735251
635,0.05,200,1.0,friedman_mse,4,0.7248008644196138,0.928923988153998,0.9273330107359218
636,0.05,200,1.0,squared_error,1,0.7127808537297905,0.9259624876604146,0.9243544775362804
637,0.05,200,1.0,squared_error,2,0.7598783511443252,0.9368213228035538,0.9366775216539897
638,0.05,200,1.0,squared_error,3,0.7506579027160529,0.9333662388943732,0.9332079242735251
639,0.05,200,1.0,squared_error,4,0.7248008644196138,0.928923988153998,0.9273330107359218
640,0.1,50,0.1,friedman_mse,1,0.6959065418974866,0.9215202369200395,0.9194224335596594
641,0.1,50,0.1,friedman_mse,2,0.730623704460467,0.928923988153998,0.9282157993590109
642,0.1,50,0.1,friedman_mse,3,0.725314519080504,0.9284304047384008,0.927449478959767
643,0.1,50,0.1,friedman_mse,4,0.7607307728037429,0.9363277393879565,0.9357169675136268
644,0.1,50,0.1,squared_error,1,0.7531224758204459,0.9363277393879565,0.9346063866374487
645,0.1,50,0.1,squared_error,2,0.7912836175035168,0.9471865745310958,0.9451999797255343
646,0.1,50,0.1,squared_error,3,0.7695251213198718,0.9397828232971372,0.9391271780045573
647,0.1,50,0.1,squared_error,4,0.7308936865146541,0.9299111549851925,0.927829556168763
648,0.1,50,0.2,friedman_mse,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
649,0.1,50,0.2,friedman_mse,2,0.77954903296084,0.9432379072063178,0.942873045265947
650,0.1,50,0.2,friedman_mse,3,0.7062555723651684,0.9234945705824285,0.9219623672578687
651,0.1,50,0.2,friedman_mse,4,0.7091392627764859,0.9244817374136229,0.9229893188910178
652,0.1,50,0.2,squared_error,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
653,0.1,50,0.2,squared_error,2,0.7547952025618482,0.9363277393879565,0.9359246664820747
654,0.1,50,0.2,squared_error,3,0.7398995898288119,0.9323790720631787,0.9317327608751637
655,0.1,50,0.2,squared_error,4,0.7084825159631216,0.9239881539980257,0.9225650190418191
656,0.1,50,0.3,friedman_mse,1,0.6993762741814844,0.9230009871668311,0.9211183458254177
657,0.1,50,0.3,friedman_mse,2,0.7211928732680369,0.9274432379072063,0.9261548910826441
658,0.1,50,0.3,friedman_mse,3,0.7206907889709562,0.9264560710760118,0.9254083303367766
659,0.1,50,0.3,friedman_mse,4,0.7145906955518725,0.9249753208292202,0.9236444354265184
660,0.1,50,0.3,squared_error,1,0.6993762741814844,0.9230009871668311,0.9211183458254177
661,0.1,50,0.3,squared_error,2,0.7169795012705538,0.9264560710760118,0.9249800877003342
662,0.1,50,0.3,squared_error,3,0.7189917575986118,0.9254689042448174,0.9244354224019444
663,0.1,50,0.3,squared_error,4,0.7174806121367819,0.926949654491609,0.9253532575888519
664,0.1,50,0.4,friedman_mse,1,0.6985802244327213,0.922507403751234,0.9206737396465816
665,0.1,50,0.4,friedman_mse,2,0.7173407173426217,0.9264560710760118,0.9251835062123704
666,0.1,50,0.4,friedman_mse,3,0.7141257242568986,0.9239881539980257,0.9228609134468432
667,0.1,50,0.4,friedman_mse,4,0.7127639953883566,0.9239881539980257,0.9226982768937478
668,0.1,50,0.4,squared_error,1,0.6985802244327213,0.922507403751234,0.9206737396465816
669,0.1,50,0.4,squared_error,2,0.7152456766652202,0.9259624876604146,0.924599376986742
670,0.1,50,0.4,squared_error,3,0.7133562328672496,0.9234945705824285,0.9224223528132024
671,0.1,50,0.4,squared_error,4,0.7160372206718004,0.9244817374136229,0.923341254438212
672,0.1,50,0.5,friedman_mse,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
673,0.1,50,0.5,friedman_mse,2,0.7112173145022157,0.9249753208292202,0.923458835474123
674,0.1,50,0.5,friedman_mse,3,0.7176864421946106,0.9249753208292202,0.9237582734144288
675,0.1,50,0.5,friedman_mse,4,0.7208039237119627,0.926949654491609,0.9255219755885582
676,0.1,50,0.5,squared_error,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
677,0.1,50,0.5,squared_error,2,0.7112173145022157,0.9249753208292202,0.923458835474123
678,0.1,50,0.5,squared_error,3,0.7169234579991896,0.9244817374136229,0.9233214985655811
679,0.1,50,0.5,squared_error,4,0.7183853970120807,0.9259624876604146,0.9246670007559747
680,0.1,50,0.6,friedman_mse,1,0.6993762741814844,0.9230009871668311,0.9211183458254177
681,0.1,50,0.6,friedman_mse,2,0.7150563709367977,0.9259624876604146,0.9245640414488713
682,0.1,50,0.6,friedman_mse,3,0.7152677292821514,0.9239881539980257,0.9229026938045712
683,0.1,50,0.6,friedman_mse,4,0.7216001588246972,0.9274432379072063,0.9259671837885848
684,0.1,50,0.6,squared_error,1,0.6993762741814844,0.9230009871668311,0.9211183458254177
685,0.1,50,0.6,squared_error,2,0.7150563709367977,0.9259624876604146,0.9245640414488713
686,0.1,50,0.6,squared_error,3,0.7116036169860628,0.9230009871668311,0.9217155115092759
687,0.1,50,0.6,squared_error,4,0.7175230557692889,0.9259624876604146,0.9241606176109739
688,0.1,50,0.7,friedman_mse,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
689,0.1,50,0.7,friedman_mse,2,0.7169707921921663,0.9264560710760118,0.9250466233449117
690,0.1,50,0.7,friedman_mse,3,0.7154253639682082,0.9239881539980257,0.9226751245442394
691,0.1,50,0.7,friedman_mse,4,0.7201891113441452,0.926949654491609,0.9251438969809674
692,0.1,50,0.7,squared_error,1,0.6977910182874231,0.9220138203356367,0.9202308739748848
693,0.1,50,0.7,squared_error,2,0.7169707921921663,0.9264560710760118,0.9250466233449117
694,0.1,50,0.7,squared_error,3,0.7164149489943007,0.9239881539980257,0.9229450394590172
695,0.1,50,0.7,squared_error,4,0.7201891113441452,0.926949654491609,0.9251438969809674
696,0.1,50,0.8,friedman_mse,1,0.6950209476141643,0.9215202369200395,0.9192453573383532
697,0.1,50,0.8,friedman_mse,2,0.7207951753458931,0.9274432379072063,0.9260084085944562
698,0.1,50,0.8,friedman_mse,3,0.7182494833816724,0.9244817374136229,0.9234734275324707
699,0.1,50,0.8,friedman_mse,4,0.7237772551690095,0.9279368213228035,0.9265802002005681
700,0.1,50,0.8,squared_error,1,0.6950209476141643,0.9215202369200395,0.9192453573383532
701,0.1,50,0.8,squared_error,2,0.7180734074886277,0.9264560710760118,0.9250791453562969
702,0.1,50,0.8,squared_error,3,0.7164968676706729,0.9239881539980257,0.9227665867812747
703,0.1,50,0.8,squared_error,4,0.7237772551690095,0.9279368213228035,0.9265802002005681
704,0.1,50,0.9,friedman_mse,1,0.6932164462833961,0.9210266535044422,0.9185245488283219
705,0.1,50,0.9,friedman_mse,2,0.7261225972158701,0.9284304047384008,0.9272177288261709
706,0.1,50,0.9,friedman_mse,3,0.7182494833816724,0.9244817374136229,0.9234734275324707
707,0.1,50,0.9,friedman_mse,4,0.7229669373221755,0.9274432379072063,0.9261311272423189
708,0.1,50,0.9,squared_error,1,0.6932164462833961,0.9210266535044422,0.9185245488283219
709,0.1,50,0.9,squared_error,2,0.7261225972158701,0.9284304047384008,0.9272177288261709
710,0.1,50,0.9,squared_error,3,0.7182494833816724,0.9244817374136229,0.9234734275324707
711,0.1,50,0.9,squared_error,4,0.7229669373221755,0.9274432379072063,0.9261311272423189
712,0.1,50,1.0,friedman_mse,1,0.6950209476141643,0.9215202369200395,0.9192453573383532
713,0.1,50,1.0,friedman_mse,2,0.7436211901599528,0.932872655478776,0.9323619256829809
714,0.1,50,1.0,friedman_mse,3,0.7182494833816724,0.9244817374136229,0.9234734275324707
715,0.1,50,1.0,friedman_mse,4,0.7183538737487705,0.9274432379072063,0.9248873754196658
716,0.1,50,1.0,squared_error,1,0.6950209476141643,0.9215202369200395,0.9192453573383532
717,0.1,50,1.0,squared_error,2,0.7436211901599528,0.932872655478776,0.9323619256829809
718,0.1,50,1.0,squared_error,3,0.7182494833816724,0.9244817374136229,0.9234734275324707
719,0.1,50,1.0,squared_error,4,0.7183538737487705,0.9274432379072063,0.9248873754196658
720,0.1,100,0.1,friedman_mse,1,0.7113183484421691,0.9249753208292202,0.9232934313382738
721,0.1,100,0.1,friedman_mse,2,0.7626523766477803,0.9378084896347483,0.9363291647705697
722,0.1,100,0.1,friedman_mse,3,0.7297244846761755,0.928923988153998,0.9269948264266094
723,0.1,100,0.1,friedman_mse,4,0.7646711001614233,0.9363277393879565,0.9358692123629567
724,0.1,100,0.1,squared_error,1,0.7612964180611468,0.93928923988154,0.937048410357014
725,0.1,100,0.1,squared_error,2,0.7904772405356023,0.9466929911154985,0.9443146584149459
726,0.1,100,0.1,squared_error,3,0.7609197012925272,0.9378084896347483,0.9370460673498193
727,0.1,100,0.1,squared_error,4,0.7402867973899195,0.9323790720631787,0.9302347904826836
728,0.1,100,0.2,friedman_mse,1,0.7032052738506873,0.9230009871668311,0.9212314252622004
729,0.1,100,0.2,friedman_mse,2,0.7819668867367122,0.9427443237907206,0.9425933675112619
730,0.1,100,0.2,friedman_mse,3,0.722511188489224,0.9274432379072063,0.9264642468979131
731,0.1,100,0.2,friedman_mse,4,0.735597294005333,0.9304047384007897,0.9298966035929986
732,0.1,100,0.2,squared_error,1,0.7032052738506873,0.9230009871668311,0.9212314252622004
733,0.1,100,0.2,squared_error,2,0.7779813020361233,0.9417571569595261,0.9417075785739668
734,0.1,100,0.2,squared_error,3,0.7245764717435066,0.9279368213228035,0.9270235015694969
735,0.1,100,0.2,squared_error,4,0.7304895389933699,0.9294175715695953,0.9286578950591973
736,0.1,100,0.3,friedman_mse,1,0.7021593885994811,0.922507403751234,0.9207267436418505
737,0.1,100,0.3,friedman_mse,2,0.7281474702108512,0.9274432379072063,0.9267312936181887
738,0.1,100,0.3,friedman_mse,3,0.7257186989334412,0.9279368213228035,0.9270006488989936
739,0.1,100,0.3,friedman_mse,4,0.7279745670197287,0.9284304047384008,0.9277048920008228
740,0.1,100,0.3,squared_error,1,0.7021593885994811,0.922507403751234,0.9207267436418505
741,0.1,100,0.3,squared_error,2,0.7195828781983988,0.9249753208292202,0.9241591675575966
742,0.1,100,0.3,squared_error,3,0.7347597306023628,0.9299111549851925,0.9293369795875288
743,0.1,100,0.3,squared_error,4,0.7176734379850995,0.926949654491609,0.9255270814785657
744,0.1,100,0.4,friedman_mse,1,0.7037014089546358,0.9220138203356367,0.9205226525951207
745,0.1,100,0.4,friedman_mse,2,0.724289764598506,0.9264560710760118,0.9257596399208795
746,0.1,100,0.4,friedman_mse,3,0.7198877011196766,0.926949654491609,0.925595667500161
747,0.1,100,0.4,friedman_mse,4,0.7262852454506694,0.9284304047384008,0.9274325302467599
748,0.1,100,0.4,squared_error,1,0.7037014089546358,0.9220138203356367,0.9205226525951207
749,0.1,100,0.4,squared_error,2,0.7181725446309482,0.9249753208292202,0.9240522808635591
750,0.1,100,0.4,squared_error,3,0.7161881396413293,0.9254689042448174,0.9241175185724583
751,0.1,100,0.4,squared_error,4,0.724075784541631,0.9279368213228035,0.9267638746976489
752,0.1,100,0.5,friedman_mse,1,0.7029220937309799,0.9230009871668311,0.9211626121527867
753,0.1,100,0.5,friedman_mse,2,0.7142728722594673,0.9249753208292202,0.9236353692867297
754,0.1,100,0.5,friedman_mse,3,0.7258240077506612,0.9284304047384008,0.9271452880486991
755,0.1,100,0.5,friedman_mse,4,0.7198877011196766,0.926949654491609,0.925595667500161
756,0.1,100,0.5,squared_error,1,0.7029220937309799,0.9230009871668311,0.9211626121527867
757,0.1,100,0.5,squared_error,2,0.7163752073644255,0.9254689042448174,0.9242216066275237
758,0.1,100,0.5,squared_error,3,0.7280737105486419,0.928923988153998,0.9278265774743639
759,0.1,100,0.5,squared_error,4,0.7206955026112926,0.9274432379072063,0.9260439119124917
760,0.1,100,0.6,friedman_mse,1,0.7022102192750861,0.922507403751234,0.9206728681240904
761,0.1,100,0.6,friedman_mse,2,0.7403703294545098,0.9318854886475815,0.9313664348058148
762,0.1,100,0.6,friedman_mse,3,0.7211829501592748,0.926949654491609,0.9257338306980196
763,0.1,100,0.6,friedman_mse,4,0.7185769453600106,0.926949654491609,0.925453170846274
764,0.1,100,0.6,squared_error,1,0.7022102192750861,0.922507403751234,0.9206728681240904
765,0.1,100,0.6,squared_error,2,0.7315611768185366,0.9294175715695953,0.928682692616539
766,0.1,100,0.6,squared_error,3,0.7198877011196766,0.926949654491609,0.925595667500161
767,0.1,100,0.6,squared_error,4,0.7169775313199069,0.9259624876604146,0.9245609868152204
768,0.1,100,0.7,friedman_mse,1,0.6998282908096451,0.922507403751234,0.920486057521595
769,0.1,100,0.7,friedman_mse,2,0.7236199582226879,0.9284304047384008,0.9270822973261149
770,0.1,100,0.7,friedman_mse,3,0.7239941781182944,0.9274432379072063,0.9262051235812606
771,0.1,100,0.7,friedman_mse,4,0.72452655255364,0.9284304047384008,0.9270062800195783
772,0.1,100,0.7,squared_error,1,0.6998282908096451,0.922507403751234,0.920486057521595
773,0.1,100,0.7,squared_error,2,0.7215103607053654,0.9279368213228035,0.9264939550343826
774,0.1,100,0.7,squared_error,3,0.7256029193491969,0.9284304047384008,0.9271001433746969
775,0.1,100,0.7,squared_error,4,0.7242877043941492,0.9284304047384008,0.9269562724883015
776,0.1,100,0.8,friedman_mse,1,0.7075727801209517,0.9244817374136229,0.9226507352426718
777,0.1,100,0.8,friedman_mse,2,0.7259966854046501,0.9284304047384008,0.9272470008167919
778,0.1,100,0.8,friedman_mse,3,0.72163223434795,0.9259624876604146,0.9248755990349116
779,0.1,100,0.8,friedman_mse,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
780,0.1,100,0.8,squared_error,1,0.7075727801209517,0.9244817374136229,0.9226507352426718
781,0.1,100,0.8,squared_error,2,0.724075784541631,0.9279368213228035,0.9267638746976489
782,0.1,100,0.8,squared_error,3,0.7232001392878906,0.926949654491609,0.9257602417806783
783,0.1,100,0.8,squared_error,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
784,0.1,100,0.9,friedman_mse,1,0.7066457088509294,0.9239881539980257,0.922229289883586
785,0.1,100,0.9,friedman_mse,2,0.757758841401981,0.9368213228035538,0.936527702111048
786,0.1,100,0.9,friedman_mse,3,0.72163223434795,0.9259624876604146,0.9248755990349116
787,0.1,100,0.9,friedman_mse,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
788,0.1,100,0.9,squared_error,1,0.7066457088509294,0.9239881539980257,0.922229289883586
789,0.1,100,0.9,squared_error,2,0.7518615304727314,0.9353405725567621,0.9348781102090271
790,0.1,100,0.9,squared_error,3,0.7208581774268668,0.9254689042448174,0.9244357854716175
791,0.1,100,0.9,squared_error,4,0.720699560414352,0.9274432379072063,0.9255199687655128
792,0.1,100,1.0,friedman_mse,1,0.7119893324053661,0.9254689042448174,0.9239108387796039
793,0.1,100,1.0,friedman_mse,2,0.7749269820894573,0.941263573543929,0.9413365894801821
794,0.1,100,1.0,friedman_mse,3,0.7327585072322613,0.928923988153998,0.9282046299362536
795,0.1,100,1.0,friedman_mse,4,0.72121272031317,0.9279368213228035,0.925896706601813
796,0.1,100,1.0,squared_error,1,0.7119893324053661,0.9254689042448174,0.9239108387796039
797,0.1,100,1.0,squared_error,2,0.7749269820894573,0.941263573543929,0.9413365894801821
798,0.1,100,1.0,squared_error,3,0.7327585072322613,0.928923988153998,0.9282046299362536
799,0.1,100,1.0,squared_error,4,0.7204121429593735,0.9274432379072063,0.9254505829540153
800,0.1,150,0.1,friedman_mse,1,0.722236786735108,0.9234945705824285,0.9232277150704098
801,0.1,150,0.1,friedman_mse,2,0.7622127547958402,0.9323790720631787,0.9322537314203849
802,0.1,150,0.1,friedman_mse,3,0.7363902032062933,0.9299111549851925,0.9279820817775675
803,0.1,150,0.1,friedman_mse,4,0.7016292332592843,0.8953603158933859,0.9016110587734384
804,0.1,150,0.1,squared_error,1,0.7576167754025208,0.9358341559723593,0.9341444347685237
805,0.1,150,0.1,squared_error,2,0.7837124842900122,0.9422507403751234,0.940662136590151
806,0.1,150,0.1,squared_error,3,0.7387941370379147,0.930898321816387,0.9301770920464927
807,0.1,150,0.1,squared_error,4,0.7184197223453574,0.9264560710760118,0.9241121495466665
808,0.1,150,0.2,friedman_mse,1,0.6267650054677878,0.84106614017769,0.8603812979309332
809,0.1,150,0.2,friedman_mse,2,0.661863404355377,0.8484698914116485,0.8675258125032714
810,0.1,150,0.2,friedman_mse,3,0.715206591711729,0.9220138203356367,0.921722614432467
811,0.1,150,0.2,friedman_mse,4,0.7415105555083518,0.9313919052319842,0.9310888647347489
812,0.1,150,0.2,squared_error,1,0.6267650054677878,0.84106614017769,0.8603812979309332
813,0.1,150,0.2,squared_error,2,0.6753511330374175,0.868213228035538,0.8814616903625245
814,0.1,150,0.2,squared_error,3,0.7237106698870933,0.9274432379072063,0.9265083962678412
815,0.1,150,0.2,squared_error,4,0.7083771025936364,0.9136229022704837,0.9149769023215505
816,0.1,150,0.3,friedman_mse,1,0.7070349014511746,0.922507403751234,0.9211859461145631
817,0.1,150,0.3,friedman_mse,2,0.5211063317067826,0.5389930898321816,0.6365596168950569
818,0.1,150,0.3,friedman_mse,3,0.7288716376957435,0.9284304047384008,0.9277097637393998
819,0.1,150,0.3,friedman_mse,4,0.7239554084551449,0.9244817374136229,0.9243466212767566
820,0.1,150,0.3,squared_error,1,0.7070349014511746,0.922507403751234,0.9211859461145631
821,0.1,150,0.3,squared_error,2,0.6415330239923537,0.8425468904244816,0.8624216039393005
822,0.1,150,0.3,squared_error,3,0.7239662820935774,0.9175715695952616,0.9191318594389352
823,0.1,150,0.3,squared_error,4,0.7301070222189825,0.9299111549851925,0.9289959504428525
824,0.1,150,0.4,friedman_mse,1,0.7025882351300676,0.9195459032576505,0.918600063195604
825,0.1,150,0.4,friedman_mse,2,0.6886290143236187,0.9007897334649556,0.9042652242655568
826,0.1,150,0.4,friedman_mse,3,0.7176727213822012,0.9254689042448174,0.9243600630932676
827,0.1,150,0.4,friedman_mse,4,0.7176366984113477,0.9220138203356367,0.9218494311609396
828,0.1,150,0.4,squared_error,1,0.7025882351300676,0.9195459032576505,0.918600063195604
829,0.1,150,0.4,squared_error,2,0.6808147604414267,0.893385982230997,0.8985859894346396
830,0.1,150,0.4,squared_error,3,0.6993621423362811,0.9126357354392893,0.9133159183347506
831,0.1,150,0.4,squared_error,4,0.7069739596261935,0.9146100691016783,0.9155117779386407
832,0.1,150,0.5,friedman_mse,1,0.7066043039575765,0.9215202369200395,0.9204039292269827
833,0.1,150,0.5,friedman_mse,2,0.6902162690586858,0.9042448173741362,0.9067089810752186
834,0.1,150,0.5,friedman_mse,3,0.6770938851894046,0.8889437314906219,0.8952812370806474
835,0.1,150,0.5,friedman_mse,4,0.6909336061714899,0.9002961500493584,0.904144363834989
836,0.1,150,0.5,squared_error,1,0.7066043039575765,0.9215202369200395,0.9204039292269827
837,0.1,150,0.5,squared_error,2,0.6921001544545189,0.9047384007897334,0.907235450273336
838,0.1,150,0.5,squared_error,3,0.7190962339395692,0.9230009871668311,0.9226544699725919
839,0.1,150,0.5,squared_error,4,0.7161604782953634,0.9220138203356367,0.9216961165393448
840,0.1,150,0.6,friedman_mse,1,0.697801344277551,0.9195459032576505,0.9181006829802341
841,0.1,150,0.6,friedman_mse,2,0.7370058932400191,0.930898321816387,0.9303626739976931
842,0.1,150,0.6,friedman_mse,3,0.6900412254919644,0.9052319842053308,0.9073506465854814
843,0.1,150,0.6,friedman_mse,4,0.666330858548948,0.8810463968410662,0.8891848745569867
844,0.1,150,0.6,squared_error,1,0.697801344277551,0.9195459032576505,0.9181006829802341
845,0.1,150,0.6,squared_error,2,0.7332858522351874,0.9299111549851925,0.9292440055629537
846,0.1,150,0.6,squared_error,3,0.7203844765590436,0.9264560710760118,0.9252878700818915
847,0.1,150,0.6,squared_error,4,0.6799774807957701,0.8973346495557749,0.9010181670111324
848,0.1,150,0.7,friedman_mse,1,0.7053498278656776,0.9220138203356367,0.920653924141193
849,0.1,150,0.7,friedman_mse,2,0.7037507562884733,0.9111549851924976,0.9127868866374074
850,0.1,150,0.7,friedman_mse,3,0.6673472500188458,0.8780848963474829,0.8872562443626347
851,0.1,150,0.7,friedman_mse,4,0.670983435530574,0.8825271470878578,0.8905479511538215
852,0.1,150,0.7,squared_error,1,0.7053498278656776,0.9220138203356367,0.920653924141193
853,0.1,150,0.7,squared_error,2,0.7226045301000207,0.926949654491609,0.9259593619251083
854,0.1,150,0.7,squared_error,3,0.6647183918194246,0.8770977295162883,0.8864173511056236
855,0.1,150,0.7,squared_error,4,0.6686290208216625,0.8800592300098717,0.8887155244261338
856,0.1,150,0.8,friedman_mse,1,0.7056630500126642,0.922507403751234,0.9210616954451638
857,0.1,150,0.8,friedman_mse,2,0.7273588338067013,0.926949654491609,0.9262874789726712
858,0.1,150,0.8,friedman_mse,3,0.6986261291556224,0.9081934846989141,0.9100648057951591
859,0.1,150,0.8,friedman_mse,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
860,0.1,150,0.8,squared_error,1,0.7056630500126642,0.922507403751234,0.9210616954451638
861,0.1,150,0.8,squared_error,2,0.7373130124369538,0.9294175715695953,0.9291381653916823
862,0.1,150,0.8,squared_error,3,0.6675256083593448,0.8770977295162883,0.8866695739763168
863,0.1,150,0.8,squared_error,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
864,0.1,150,0.9,friedman_mse,1,0.7094729741528307,0.9234945705824285,0.9221604869367295
865,0.1,150,0.9,friedman_mse,2,0.7604448304894433,0.9353405725567621,0.935502974128983
866,0.1,150,0.9,friedman_mse,3,0.6684034293923783,0.8746298124383021,0.885153486138883
867,0.1,150,0.9,friedman_mse,4,0.7264178238053873,0.928923988153998,0.9275503370704943
868,0.1,150,0.9,squared_error,1,0.7094729741528307,0.9234945705824285,0.9221604869367295
869,0.1,150,0.9,squared_error,2,0.7253596128292387,0.9146100691016783,0.9170869192118913
870,0.1,150,0.9,squared_error,3,0.7205315026745969,0.9200394866732478,0.9205174560234266
871,0.1,150,0.9,squared_error,4,0.7248008644196138,0.928923988153998,0.9273330107359218
872,0.1,150,1.0,friedman_mse,1,0.7128594651227131,0.9244817374136229,0.9232785293065165
873,0.1,150,1.0,friedman_mse,2,0.7749889406242736,0.9407699901283317,0.9409118103800039
874,0.1,150,1.0,friedman_mse,3,0.6809792648106825,0.8731490621915103,0.8853100413302462
875,0.1,150,1.0,friedman_mse,4,0.7248008644196138,0.928923988153998,0.9273330107359218
876,0.1,150,1.0,squared_error,1,0.7128594651227131,0.9244817374136229,0.9232785293065165
877,0.1,150,1.0,squared_error,2,0.7749889406242736,0.9407699901283317,0.9409118103800039
878,0.1,150,1.0,squared_error,3,0.6809792648106825,0.8731490621915103,0.8853100413302462
879,0.1,150,1.0,squared_error,4,0.7248008644196138,0.928923988153998,0.9273330107359218
880,0.1,200,0.1,friedman_mse,1,0.5865715336624743,0.7467917077986179,0.796623614207922
881,0.1,200,0.1,friedman_mse,2,0.5381973777251229,0.5488647581441264,0.6390020332147535
882,0.1,200,0.1,friedman_mse,3,0.5219495820459833,0.4753208292201382,0.5728329741627908
883,0.1,200,0.1,friedman_mse,4,0.5658813660235341,0.5918065153010859,0.6814602995456644
884,0.1,200,0.1,squared_error,1,0.6594227591567245,0.8341559723593287,0.856888756073168
885,0.1,200,0.1,squared_error,2,0.5701674731289079,0.5853899308983218,0.6696230958486059
886,0.1,200,0.1,squared_error,3,0.6773917880685648,0.8859822309970385,0.8932747512816032
887,0.1,200,0.1,squared_error,4,0.36939356342871593,0.24679170779861798,0.3207008883159762
888,0.1,200,0.2,friedman_mse,1,0.579680792800627,0.7413622902270484,0.7933547509547081
889,0.1,200,0.2,friedman_mse,2,0.5312130763253147,0.5419545903257651,0.6363619676385568
890,0.1,200,0.2,friedman_mse,3,0.6644779402976979,0.8711747285291214,0.8825869443364389
891,0.1,200,0.2,friedman_mse,4,0.7120286749422942,0.9111549851924976,0.9135716427581787
892,0.1,200,0.2,squared_error,1,0.5818976462887031,0.742349457058243,0.7939632440668036
893,0.1,200,0.2,squared_error,2,0.5928181305858247,0.7275419545903258,0.7835561764567679
